data;codvendedor;vendedor;codfornec;fornecedor;meta_valor;meta_positivacao
2025-06-01;14;Rafael Monteiro Cardoso;449;BRINQUEDOS;299725.58;41
2025-06-01;14;Rafael Monteiro Cardoso;406;NUMBERONE;266315.15;38
2025-06-01;14;Rafael Monteiro Cardoso;467;BARRAS;184645.14;32
2025-06-01;14;Rafael Monteiro Cardoso;457;PAÇOCA;133109.99;44
2025-06-01;14;Rafael Monteiro Cardoso;456;BALA;144302.51;30
2025-06-01;14;Rafael Monteiro Cardoso;450;PANINIS;267400.42;25
2025-06-01;14;Rafael Monteiro Cardoso;642;QUEIJINHOS;192949.41;24
2025-06-01;14;Rafael Monteiro Cardoso;681;LEITECONDENSADO;264003.24;36
2025-06-01;15;Sandra Vieira Nunes;1;PANE;60911.82;40
2025-06-01;15;Sandra Vieira Nunes;396;QUEIJO;226306.97;34
2025-06-01;15;Sandra Vieira Nunes;540;IOG;146519.69;19
2025-06-01;15;Sandra Vieira Nunes;449;BRINQUEDOS;173832.16;12
2025-06-01;15;Sandra Vieira Nunes;406;NUMBERONE;81561.57;47
2025-06-01;15;Sandra Vieira Nunes;467;BARRAS;132998.68;16
2025-06-01;15;Sandra Vieira Nunes;457;PAÇOCA;268547.59;38
2025-06-01;15;Sandra Vieira Nunes;456;BALA;74927.92;39
2025-06-01;15;Sandra Vieira Nunes;450;PANINIS;53836.9;19
2025-06-01;15;Sandra Vieira Nunes;642;QUEIJINHOS;152494.65;19
2025-06-01;15;Sandra Vieira Nunes;681;LEITECONDENSADO;68707.06;26
2025-06-01;16;Thiago Correia Pinto;1;PANE;134640.31;35
2025-06-01;16;Thiago Correia Pinto;396;QUEIJO;212459.16;31
2025-06-01;16;Thiago Correia Pinto;540;IOG;263085.33;44
2025-06-01;16;Thiago Correia Pinto;449;BRINQUEDOS;145002.35;30
2025-06-01;16;Thiago Correia Pinto;406;NUMBERONE;206699.79;41
2025-06-01;16;Thiago Correia Pinto;467;BARRAS;268095.75;12
2025-06-01;16;Thiago Correia Pinto;457;PAÇOCA;204364.87;25
2025-06-01;16;Thiago Correia Pinto;456;BALA;207790.25;28
2025-06-01;16;Thiago Correia Pinto;450;PANINIS;299356.48;15
2025-06-01;16;Thiago Correia Pinto;642;QUEIJINHOS;158492.87;16
2025-06-01;16;Thiago Correia Pinto;681;LEITECONDENSADO;240092.42;16
2025-06-01;17;Vanessa Barbosa Melo;1;PANE;160919.64;29
2025-06-01;17;Vanessa Barbosa Melo;396;QUEIJO;275856.02;12
2025-06-01;17;Vanessa Barbosa Melo;540;IOG;131093.67;13
2025-06-01;17;Vanessa Barbosa Melo;449;BRINQUEDOS;123341.94;33
2025-06-01;17;Vanessa Barbosa Melo;406;NUMBERONE;157671.7;25
2025-06-01;17;Vanessa Barbosa Melo;467;BARRAS;182791.58;46
2025-06-01;17;Vanessa Barbosa Melo;457;PAÇOCA;220450.09;21
2025-06-01;17;Vanessa Barbosa Melo;456;BALA;92495.91;15
2025-06-01;17;Vanessa Barbosa Melo;450;PANINIS;202372.95;34
2025-06-01;17;Vanessa Barbosa Melo;642;QUEIJINHOS;204927.59;25
2025-06-01;17;Vanessa Barbosa Melo;681;LEITECONDENSADO;174416.81;47
2025-06-01;18;William Santos Cruz;1;PANE;85779.43;39
2025-06-01;18;William Santos Cruz;396;QUEIJO;209476.16;39
2025-06-01;18;William Santos Cruz;540;IOG;113831.68;10
2025-06-01;18;William Santos Cruz;449;BRINQUEDOS;274727.13;39
2025-06-01;18;William Santos Cruz;406;NUMBERONE;275302.36;44
2025-06-01;18;William Santos Cruz;467;BARRAS;89493.91;38
2025-06-01;18;William Santos Cruz;457;PAÇOCA;286308.91;47
2025-06-01;18;William Santos Cruz;456;BALA;124788.56;37
2025-06-01;18;William Santos Cruz;450;PANINIS;222578.38;39
2025-06-01;18;William Santos Cruz;642;QUEIJINHOS;261325.98;22
2025-06-01;18;William Santos Cruz;681;LEITECONDENSADO;299843.39;40
2025-06-01;19;Yara Oliveira Campos;1;PANE;76663.32;34
2025-06-01;19;Yara Oliveira Campos;396;QUEIJO;192980.67;46
2025-06-01;19;Yara Oliveira Campos;540;IOG;123968.1;28
2025-06-01;19;Yara Oliveira Campos;449;BRINQUEDOS;55484.9;35
2025-06-01;19;Yara Oliveira Campos;406;NUMBERONE;118620.1;46
2025-06-01;19;Yara Oliveira Campos;467;BARRAS;266266.85;13
2025-06-01;19;Yara Oliveira Campos;457;PAÇOCA;277654.24;41
2025-06-01;19;Yara Oliveira Campos;456;BALA;258209.72;28
2025-06-01;19;Yara Oliveira Campos;450;PANINIS;243935.24;24
2025-06-01;19;Yara Oliveira Campos;642;QUEIJINHOS;201766.25;32
2025-06-01;19;Yara Oliveira Campos;681;LEITECONDENSADO;104751.13;22
2025-06-01;20;Bruno Costa Andrade;1;PANE;205222.79;18
2025-06-01;20;Bruno Costa Andrade;396;QUEIJO;207062.03;50
2025-06-01;20;Bruno Costa Andrade;540;IOG;211585.15;29
2025-06-01;20;Bruno Costa Andrade;449;BRINQUEDOS;247152.62;12
2025-06-01;20;Bruno Costa Andrade;406;NUMBERONE;194893.45;18
2025-06-01;20;Bruno Costa Andrade;467;BARRAS;72533.34;28
2025-06-01;20;Bruno Costa Andrade;457;PAÇOCA;131679.78;36
2025-06-01;20;Bruno Costa Andrade;456;BALA;93910.02;18
2025-06-01;20;Bruno Costa Andrade;450;PANINIS;246628.2;33
2025-06-01;20;Bruno Costa Andrade;642;QUEIJINHOS;182713.09;27
2025-06-01;20;Bruno Costa Andrade;681;LEITECONDENSADO;257618.15;26
2025-07-01;1;Ana Beatriz Costa;1;PANE;278512.24;40
2025-07-01;1;Ana Beatriz Costa;396;QUEIJO;291846.02;28
2025-07-01;1;Ana Beatriz Costa;540;IOG;236639.84;31
2025-07-01;1;Ana Beatriz Costa;449;BRINQUEDOS;251058.13;39
2025-07-01;1;Ana Beatriz Costa;406;NUMBERONE;290723.32;19
2025-07-01;1;Ana Beatriz Costa;467;BARRAS;238537.87;24
2025-07-01;1;Ana Beatriz Costa;457;PAÇOCA;265035.15;35
2025-07-01;1;Ana Beatriz Costa;456;BALA;291817.44;45
2025-07-01;1;Ana Beatriz Costa;450;PANINIS;141443.76;35
2025-07-01;1;Ana Beatriz Costa;642;QUEIJINHOS;53479.66;44
2025-07-01;1;Ana Beatriz Costa;681;LEITECONDENSADO;80897.18;33
2025-07-01;2;Carlos Eduardo Silva;1;PANE;218207.1;26
2025-07-01;2;Carlos Eduardo Silva;396;QUEIJO;196140.02;50
2025-07-01;2;Carlos Eduardo Silva;540;IOG;285072.97;16
2025-07-01;2;Carlos Eduardo Silva;449;BRINQUEDOS;218709.14;40
2025-07-01;2;Carlos Eduardo Silva;406;NUMBERONE;56256.16;45
2025-07-01;2;Carlos Eduardo Silva;467;BARRAS;132001.57;49
2025-07-01;2;Carlos Eduardo Silva;457;PAÇOCA;105341.8;14
2025-07-01;2;Carlos Eduardo Silva;456;BALA;208850.98;39
2025-07-01;2;Carlos Eduardo Silva;450;PANINIS;277346.91;29
2025-07-01;2;Carlos Eduardo Silva;642;QUEIJINHOS;212309.86;17
2025-07-01;2;Carlos Eduardo Silva;681;LEITECONDENSADO;84944.25;12
2025-07-01;3;Daniela Oliveira Santos;1;PANE;126091.15;41
2025-07-01;3;Daniela Oliveira Santos;396;QUEIJO;79030.12;25
2025-07-01;3;Daniela Oliveira Santos;540;IOG;271814.83;18
2025-07-01;3;Daniela Oliveira Santos;449;BRINQUEDOS;147161.46;33
2025-07-01;3;Daniela Oliveira Santos;406;NUMBERONE;217621.55;44
2025-07-01;3;Daniela Oliveira Santos;467;BARRAS;154781.69;19
2025-07-01;3;Daniela Oliveira Santos;457;PAÇOCA;271353.45;16
2025-07-01;3;Daniela Oliveira Santos;456;BALA;258423.27;49
2025-07-01;3;Daniela Oliveira Santos;450;PANINIS;152028.97;27
2025-07-01;3;Daniela Oliveira Santos;642;QUEIJINHOS;58179.07;33
2025-07-01;3;Daniela Oliveira Santos;681;LEITECONDENSADO;104317.42;38
2025-07-01;4;Eduardo Almeida Neto;1;PANE;287638.79;33
2025-07-01;4;Eduardo Almeida Neto;396;QUEIJO;74838.66;33
2025-07-01;4;Eduardo Almeida Neto;540;IOG;186116.47;32
2025-07-01;4;Eduardo Almeida Neto;449;BRINQUEDOS;65137.52;27
2025-07-01;4;Eduardo Almeida Neto;406;NUMBERONE;97452.14;17
2025-07-01;4;Eduardo Almeida Neto;467;BARRAS;287252.7;39
2025-07-01;4;Eduardo Almeida Neto;457;PAÇOCA;72918.36;23
2025-07-01;4;Eduardo Almeida Neto;456;BALA;210426.12;48
2025-07-01;4;Eduardo Almeida Neto;450;PANINIS;292773.33;13
2025-07-01;4;Eduardo Almeida Neto;642;QUEIJINHOS;246698.65;25
2025-07-01;4;Eduardo Almeida Neto;681;LEITECONDENSADO;297205.23;46
2025-07-01;5;Fernanda Lima Souza;1;PANE;101301.39;45
2025-07-01;5;Fernanda Lima Souza;396;QUEIJO;101789.34;23
2025-07-01;5;Fernanda Lima Souza;540;IOG;253263.25;24
2025-07-01;5;Fernanda Lima Souza;449;BRINQUEDOS;132139.89;19
2025-07-01;5;Fernanda Lima Souza;406;NUMBERONE;247160.94;48
2025-07-01;5;Fernanda Lima Souza;467;BARRAS;50708.89;19
2025-07-01;5;Fernanda Lima Souza;457;PAÇOCA;296881.83;44
2025-07-01;5;Fernanda Lima Souza;456;BALA;112663.55;21
2025-07-01;5;Fernanda Lima Souza;450;PANINIS;77481.59;11
2025-07-01;5;Fernanda Lima Souza;642;QUEIJINHOS;82950.81;32
2025-07-01;5;Fernanda Lima Souza;681;LEITECONDENSADO;247496.17;25
2025-07-01;6;Gabriel Barbosa Rocha;1;PANE;197213.23;11
2025-07-01;6;Gabriel Barbosa Rocha;396;QUEIJO;93561.55;13
2025-07-01;6;Gabriel Barbosa Rocha;540;IOG;81689.64;36
2025-07-01;6;Gabriel Barbosa Rocha;449;BRINQUEDOS;181521.38;14
2025-07-01;6;Gabriel Barbosa Rocha;406;NUMBERONE;169061.49;33
2025-07-01;6;Gabriel Barbosa Rocha;467;BARRAS;178309.49;16
2025-07-01;6;Gabriel Barbosa Rocha;457;PAÇOCA;163001.35;24
2025-07-01;6;Gabriel Barbosa Rocha;456;BALA;286353.91;12
2025-07-01;6;Gabriel Barbosa Rocha;450;PANINIS;231810.75;43
2025-07-01;6;Gabriel Barbosa Rocha;642;QUEIJINHOS;125407.58;11
2025-07-01;6;Gabriel Barbosa Rocha;681;LEITECONDENSADO;65206.35;40
2025-07-01;7;Helena Martins Dias;1;PANE;261824.64;37
2025-07-01;7;Helena Martins Dias;396;QUEIJO;221524.37;41
2025-07-01;7;Helena Martins Dias;540;IOG;228100.33;38
2025-07-01;7;Helena Martins Dias;449;BRINQUEDOS;68372.68;15
2025-07-01;7;Helena Martins Dias;406;NUMBERONE;130527.95;19
2025-07-01;7;Helena Martins Dias;467;BARRAS;66420.56;27
2025-07-01;7;Helena Martins Dias;457;PAÇOCA;206079.37;47
2025-07-01;7;Helena Martins Dias;456;BALA;187089.11;30
2025-07-01;7;Helena Martins Dias;450;PANINIS;145226.1;48
2025-07-01;7;Helena Martins Dias;642;QUEIJINHOS;182639.21;39
2025-07-01;7;Helena Martins Dias;681;LEITECONDENSADO;176387.77;37
2025-07-01;8;Igor Pereira Gomes;1;PANE;74794.62;17
2025-07-01;8;Igor Pereira Gomes;396;QUEIJO;263198.18;45
2025-07-01;8;Igor Pereira Gomes;540;IOG;230209.98;23
2025-07-01;8;Igor Pereira Gomes;449;BRINQUEDOS;157517.49;24
2025-07-01;8;Igor Pereira Gomes;406;NUMBERONE;153453.39;39
2025-07-01;8;Igor Pereira Gomes;467;BARRAS;149682.55;16
2025-07-01;8;Igor Pereira Gomes;457;PAÇOCA;128137.09;30
2025-07-01;8;Igor Pereira Gomes;456;BALA;216276.97;33
2025-07-01;8;Igor Pereira Gomes;450;PANINIS;288398.13;40
2025-07-01;8;Igor Pereira Gomes;642;QUEIJINHOS;66783.33;15
2025-07-01;8;Igor Pereira Gomes;681;LEITECONDENSADO;73307.53;16
2025-07-01;9;Julia Carvalho Ribeiro;1;PANE;236147.24;33
2025-07-01;9;Julia Carvalho Ribeiro;396;QUEIJO;252942.32;45
2025-07-01;9;Julia Carvalho Ribeiro;540;IOG;64995.24;45
2025-07-01;9;Julia Carvalho Ribeiro;449;BRINQUEDOS;190420.85;17
2025-07-01;9;Julia Carvalho Ribeiro;406;NUMBERONE;152702.16;37
2025-07-01;9;Julia Carvalho Ribeiro;467;BARRAS;267023.04;13
2025-07-01;9;Julia Carvalho Ribeiro;457;PAÇOCA;292099.66;48
2025-07-01;9;Julia Carvalho Ribeiro;456;BALA;128112.22;16
2025-07-01;9;Julia Carvalho Ribeiro;450;PANINIS;194479.63;23
2025-07-01;9;Julia Carvalho Ribeiro;642;QUEIJINHOS;88682.54;40
2025-07-01;9;Julia Carvalho Ribeiro;681;LEITECONDENSADO;106061.22;16
2025-07-01;10;Lucas Fernandes Teixeira;1;PANE;137528.5;45
2025-07-01;10;Lucas Fernandes Teixeira;396;QUEIJO;141890.26;27
2025-07-01;10;Lucas Fernandes Teixeira;540;IOG;193525.0;37
2025-07-01;10;Lucas Fernandes Teixeira;449;BRINQUEDOS;261288.79;49
2025-07-01;10;Lucas Fernandes Teixeira;406;NUMBERONE;203393.32;45
2025-07-01;10;Lucas Fernandes Teixeira;467;BARRAS;56563.46;27
2025-07-01;10;Lucas Fernandes Teixeira;457;PAÇOCA;57238.3;27
2025-07-01;10;Lucas Fernandes Teixeira;456;BALA;225674.69;29
2025-07-01;10;Lucas Fernandes Teixeira;450;PANINIS;280384.38;32
2025-07-01;10;Lucas Fernandes Teixeira;642;QUEIJINHOS;51526.45;19
2025-07-01;10;Lucas Fernandes Teixeira;681;LEITECONDENSADO;191580.27;35
2025-07-01;11;Mariana Campos Araujo;1;PANE;67396.36;50
2025-07-01;11;Mariana Campos Araujo;396;QUEIJO;292952.58;15
2025-07-01;11;Mariana Campos Araujo;540;IOG;236527.94;23
2025-07-01;11;Mariana Campos Araujo;449;BRINQUEDOS;144048.6;39
2025-07-01;11;Mariana Campos Araujo;406;NUMBERONE;135224.0;33
2025-07-01;11;Mariana Campos Araujo;467;BARRAS;127909.34;30
2025-07-01;11;Mariana Campos Araujo;457;PAÇOCA;244208.9;46
2025-07-01;11;Mariana Campos Araujo;456;BALA;199055.94;13
2025-07-01;11;Mariana Campos Araujo;450;PANINIS;88894.98;49
2025-07-01;11;Mariana Campos Araujo;642;QUEIJINHOS;62440.62;15
2025-07-01;11;Mariana Campos Araujo;681;LEITECONDENSADO;118025.71;37
2025-07-01;12;Nicolas Moreira Lopes;1;PANE;171415.43;38
2025-07-01;12;Nicolas Moreira Lopes;396;QUEIJO;153545.93;23
2025-07-01;12;Nicolas Moreira Lopes;540;IOG;238735.79;17
2025-07-01;12;Nicolas Moreira Lopes;449;BRINQUEDOS;136293.21;17
2025-07-01;12;Nicolas Moreira Lopes;406;NUMBERONE;120811.62;47
2025-07-01;12;Nicolas Moreira Lopes;467;BARRAS;171658.19;29
2025-07-01;12;Nicolas Moreira Lopes;457;PAÇOCA;61354.34;35
2025-07-01;12;Nicolas Moreira Lopes;456;BALA;296111.41;13
2025-07-01;12;Nicolas Moreira Lopes;450;PANINIS;51921.77;29
2025-07-01;12;Nicolas Moreira Lopes;642;QUEIJINHOS;286331.02;18
2025-07-01;12;Nicolas Moreira Lopes;681;LEITECONDENSADO;241040.22;28
2025-07-01;13;Patricia Azevedo Castro;1;PANE;132030.59;10
2025-07-01;13;Patricia Azevedo Castro;396;QUEIJO;174346.33;37
2025-07-01;13;Patricia Azevedo Castro;540;IOG;93923.7;34
2025-07-01;13;Patricia Azevedo Castro;449;BRINQUEDOS;183145.59;24
2025-07-01;13;Patricia Azevedo Castro;406;NUMBERONE;175065.59;32
2025-07-01;13;Patricia Azevedo Castro;467;BARRAS;68018.87;12
2025-07-01;13;Patricia Azevedo Castro;457;PAÇOCA;159054.9;39
2025-07-01;13;Patricia Azevedo Castro;456;BALA;280290.61;30
2025-07-01;13;Patricia Azevedo Castro;450;PANINIS;193939.79;46
2025-07-01;13;Patricia Azevedo Castro;642;QUEIJINHOS;151105.72;50
2025-07-01;13;Patricia Azevedo Castro;681;LEITECONDENSADO;154423.49;17
2025-07-01;14;Rafael Monteiro Cardoso;1;PANE;151258.08;30
2025-07-01;14;Rafael Monteiro Cardoso;396;QUEIJO;92968.3;49
2025-07-01;14;Rafael Monteiro Cardoso;540;IOG;165024.23;33
2025-07-01;14;Rafael Monteiro Cardoso;449;BRINQUEDOS;72032.47;16
2025-07-01;14;Rafael Monteiro Cardoso;406;NUMBERONE;110829.12;47
2025-07-01;14;Rafael Monteiro Cardoso;467;BARRAS;150112.45;15
2025-07-01;14;Rafael Monteiro Cardoso;457;PAÇOCA;148941.67;29
2025-07-01;14;Rafael Monteiro Cardoso;456;BALA;236451.21;24
2025-07-01;14;Rafael Monteiro Cardoso;450;PANINIS;133267.16;20
2025-07-01;14;Rafael Monteiro Cardoso;642;QUEIJINHOS;69094.84;50
2025-07-01;14;Rafael Monteiro Cardoso;681;LEITECONDENSADO;78506.66;42
2025-07-01;15;Sandra Vieira Nunes;1;PANE;98475.93;32
2025-07-01;15;Sandra Vieira Nunes;396;QUEIJO;137774.93;19
2025-07-01;15;Sandra Vieira Nunes;540;IOG;109067.21;19
2025-07-01;15;Sandra Vieira Nunes;449;BRINQUEDOS;113992.06;21
2025-07-01;15;Sandra Vieira Nunes;406;NUMBERONE;200599.75;14
2025-07-01;15;Sandra Vieira Nunes;467;BARRAS;94286.53;50
2025-07-01;15;Sandra Vieira Nunes;457;PAÇOCA;173529.26;46
2025-07-01;15;Sandra Vieira Nunes;456;BALA;239969.29;38
2025-07-01;15;Sandra Vieira Nunes;450;PANINIS;220283.37;46
2025-07-01;15;Sandra Vieira Nunes;642;QUEIJINHOS;210747.96;49
2025-07-01;15;Sandra Vieira Nunes;681;LEITECONDENSADO;130802.06;50
2025-07-01;16;Thiago Correia Pinto;1;PANE;129034.72;38
2025-07-01;16;Thiago Correia Pinto;396;QUEIJO;67071.56;38
2025-07-01;16;Thiago Correia Pinto;540;IOG;207846.28;27
2025-07-01;16;Thiago Correia Pinto;449;BRINQUEDOS;197854.94;32
2025-07-01;16;Thiago Correia Pinto;406;NUMBERONE;176834.22;29
2025-07-01;16;Thiago Correia Pinto;467;BARRAS;165435.62;12
2025-07-01;16;Thiago Correia Pinto;457;PAÇOCA;64222.51;28
2025-07-01;16;Thiago Correia Pinto;456;BALA;69182.75;15
2025-07-01;16;Thiago Correia Pinto;450;PANINIS;203752.1;42
2025-07-01;16;Thiago Correia Pinto;642;QUEIJINHOS;146120.62;47
2025-07-01;16;Thiago Correia Pinto;681;LEITECONDENSADO;188579.09;12
2025-07-01;17;Vanessa Barbosa Melo;1;PANE;162433.43;46
2025-07-01;17;Vanessa Barbosa Melo;396;QUEIJO;212959.36;30
2025-07-01;17;Vanessa Barbosa Melo;540;IOG;201251.46;42
2025-07-01;17;Vanessa Barbosa Melo;449;BRINQUEDOS;87715.27;13
2025-07-01;17;Vanessa Barbosa Melo;406;NUMBERONE;162630.78;31
2025-07-01;17;Vanessa Barbosa Melo;467;BARRAS;295596.4;15
2025-07-01;17;Vanessa Barbosa Melo;457;PAÇOCA;176137.25;21
2025-07-01;17;Vanessa Barbosa Melo;456;BALA;59785.53;38
2025-07-01;17;Vanessa Barbosa Melo;450;PANINIS;297746.51;43
2025-07-01;17;Vanessa Barbosa Melo;642;QUEIJINHOS;180687.01;20
2025-07-01;17;Vanessa Barbosa Melo;681;LEITECONDENSADO;140974.49;28
2025-07-01;18;William Santos Cruz;1;PANE;146854.14;31
2025-07-01;18;William Santos Cruz;396;QUEIJO;219724.43;13
2025-07-01;18;William Santos Cruz;540;IOG;247306.73;31
2025-07-01;18;William Santos Cruz;449;BRINQUEDOS;66477.96;16
2025-07-01;18;William Santos Cruz;406;NUMBERONE;189490.8;34
2025-07-01;18;William Santos Cruz;467;BARRAS;121036.74;48
2025-07-01;18;William Santos Cruz;457;PAÇOCA;268319.92;31
2025-07-01;18;William Santos Cruz;456;BALA;70375.5;19
2025-07-01;18;William Santos Cruz;450;PANINIS;279186.61;29
2025-07-01;18;William Santos Cruz;642;QUEIJINHOS;291924.13;35
2025-07-01;18;William Santos Cruz;681;LEITECONDENSADO;82237.91;15
2025-07-01;19;Yara Oliveira Campos;1;PANE;127395.47;34
2025-07-01;19;Yara Oliveira Campos;396;QUEIJO;210873.32;31
2025-07-01;19;Yara Oliveira Campos;540;IOG;253296.2;43
2025-07-01;19;Yara Oliveira Campos;449;BRINQUEDOS;73363.24;37
2025-07-01;19;Yara Oliveira Campos;406;NUMBERONE;177122.12;11
2025-07-01;19;Yara Oliveira Campos;467;BARRAS;140649.42;21
2025-07-01;19;Yara Oliveira Campos;457;PAÇOCA;287792.33;31
2025-07-01;19;Yara Oliveira Campos;456;BALA;286917.07;41
2025-07-01;19;Yara Oliveira Campos;450;PANINIS;98001.31;18
2025-07-01;19;Yara Oliveira Campos;642;QUEIJINHOS;88736.29;28
2025-07-01;19;Yara Oliveira Campos;681;LEITECONDENSADO;261107.1;16
2025-07-01;20;Bruno Costa Andrade;1;PANE;176922.43;44
2025-07-01;20;Bruno Costa Andrade;396;QUEIJO;258779.96;43
2025-07-01;20;Bruno Costa Andrade;540;IOG;59436.87;31
2025-07-01;20;Bruno Costa Andrade;449;BRINQUEDOS;269098.19;49
2025-07-01;20;Bruno Costa Andrade;406;NUMBERONE;82762.26;34
2025-07-01;20;Bruno Costa Andrade;467;BARRAS;88563.19;21
2025-07-01;20;Bruno Costa Andrade;457;PAÇOCA;257836.26;49
2025-07-01;20;Bruno Costa Andrade;456;BALA;252260.93;20
2025-07-01;20;Bruno Costa Andrade;450;PANINIS;230295.75;12
2025-07-01;20;Bruno Costa Andrade;642;QUEIJINHOS;152714.65;25
2025-07-01;20;Bruno Costa Andrade;681;LEITECONDENSADO;292397.15;49
2025-08-01;1;Ana Beatriz Costa;1;PANE;121231.98;38
2025-08-01;1;Ana Beatriz Costa;396;QUEIJO;108500.74;25
2025-08-01;1;Ana Beatriz Costa;540;IOG;127366.97;40
2025-08-01;1;Ana Beatriz Costa;449;BRINQUEDOS;275993.58;22
2025-08-01;1;Ana Beatriz Costa;406;NUMBERONE;141960.24;46
2025-08-01;1;Ana Beatriz Costa;467;BARRAS;296109.95;39
2025-08-01;1;Ana Beatriz Costa;457;PAÇOCA;242359.64;34
2025-08-01;1;Ana Beatriz Costa;456;BALA;175726.67;36
2025-08-01;1;Ana Beatriz Costa;450;PANINIS;291567.04;22
2025-08-01;1;Ana Beatriz Costa;642;QUEIJINHOS;250314.81;18
2025-08-01;1;Ana Beatriz Costa;681;LEITECONDENSADO;268250.48;13
2025-08-01;2;Carlos Eduardo Silva;1;PANE;210294.76;33
2025-08-01;2;Carlos Eduardo Silva;396;QUEIJO;188635.19;16
2025-08-01;2;Carlos Eduardo Silva;540;IOG;227850.24;43
2025-08-01;2;Carlos Eduardo Silva;449;BRINQUEDOS;262791.51;28
2025-08-01;2;Carlos Eduardo Silva;406;NUMBERONE;70968.78;20
2025-08-01;2;Carlos Eduardo Silva;467;BARRAS;118197.82;42
2025-08-01;2;Carlos Eduardo Silva;457;PAÇOCA;86837.16;37
2025-08-01;2;Carlos Eduardo Silva;456;BALA;72928.39;24
2025-08-01;2;Carlos Eduardo Silva;450;PANINIS;254175.81;32
2025-08-01;2;Carlos Eduardo Silva;642;QUEIJINHOS;282617.98;36
2025-08-01;2;Carlos Eduardo Silva;681;LEITECONDENSADO;63314.22;42
2025-08-01;3;Daniela Oliveira Santos;1;PANE;143490.37;34
2025-08-01;3;Daniela Oliveira Santos;396;QUEIJO;298631.34;33
2025-08-01;3;Daniela Oliveira Santos;540;IOG;106134.69;30
2025-08-01;3;Daniela Oliveira Santos;449;BRINQUEDOS;282706.48;31
2025-08-01;3;Daniela Oliveira Santos;406;NUMBERONE;247845.16;18
2025-08-01;3;Daniela Oliveira Santos;467;BARRAS;59575.8;40
2025-08-01;3;Daniela Oliveira Santos;457;PAÇOCA;224018.0;18
2025-08-01;3;Daniela Oliveira Santos;456;BALA;239710.29;40
2025-08-01;3;Daniela Oliveira Santos;450;PANINIS;162150.37;10
2025-08-01;3;Daniela Oliveira Santos;642;QUEIJINHOS;276464.37;11
2025-08-01;3;Daniela Oliveira Santos;681;LEITECONDENSADO;113980.98;19
2025-08-01;4;Eduardo Almeida Neto;1;PANE;187201.06;48
2025-08-01;4;Eduardo Almeida Neto;396;QUEIJO;181942.88;17
2025-08-01;4;Eduardo Almeida Neto;540;IOG;244043.16;25
2025-08-01;4;Eduardo Almeida Neto;449;BRINQUEDOS;125287.8;13
2025-08-01;4;Eduardo Almeida Neto;406;NUMBERONE;109609.88;50
2025-08-01;4;Eduardo Almeida Neto;467;BARRAS;248474.78;39
2025-08-01;4;Eduardo Almeida Neto;457;PAÇOCA;65701.79;41
2025-08-01;4;Eduardo Almeida Neto;456;BALA;199184.76;11
2025-08-01;4;Eduardo Almeida Neto;450;PANINIS;207988.74;46
2025-08-01;4;Eduardo Almeida Neto;642;QUEIJINHOS;110484.53;19
2025-08-01;4;Eduardo Almeida Neto;681;LEITECONDENSADO;122818.0;10
2025-08-01;5;Fernanda Lima Souza;1;PANE;203702.4;25
2025-08-01;5;Fernanda Lima Souza;396;QUEIJO;192665.93;21
2025-08-01;5;Fernanda Lima Souza;540;IOG;216092.83;15
2025-08-01;5;Fernanda Lima Souza;449;BRINQUEDOS;180871.14;33
2025-08-01;5;Fernanda Lima Souza;406;NUMBERONE;66919.83;43
2025-08-01;5;Fernanda Lima Souza;467;BARRAS;186020.49;42
2025-08-01;5;Fernanda Lima Souza;457;PAÇOCA;188537.99;34
2025-08-01;5;Fernanda Lima Souza;456;BALA;268332.86;12
2025-08-01;5;Fernanda Lima Souza;450;PANINIS;208917.7;33
2025-08-01;5;Fernanda Lima Souza;642;QUEIJINHOS;113412.57;11
2025-08-01;5;Fernanda Lima Souza;681;LEITECONDENSADO;139273.47;14
2025-08-01;6;Gabriel Barbosa Rocha;1;PANE;136200.62;50
2025-08-01;6;Gabriel Barbosa Rocha;396;QUEIJO;75915.97;47
2025-08-01;6;Gabriel Barbosa Rocha;540;IOG;233796.75;31
2025-08-01;6;Gabriel Barbosa Rocha;449;BRINQUEDOS;83352.4;32
2025-08-01;6;Gabriel Barbosa Rocha;406;NUMBERONE;186503.44;21
2025-08-01;6;Gabriel Barbosa Rocha;467;BARRAS;257595.91;39
2025-08-01;6;Gabriel Barbosa Rocha;457;PAÇOCA;295204.8;40
2025-08-01;6;Gabriel Barbosa Rocha;456;BALA;207933.96;18
2025-08-01;6;Gabriel Barbosa Rocha;450;PANINIS;65775.13;39
2025-08-01;6;Gabriel Barbosa Rocha;642;QUEIJINHOS;59245.95;22
2025-08-01;6;Gabriel Barbosa Rocha;681;LEITECONDENSADO;60951.57;22
2025-08-01;7;Helena Martins Dias;1;PANE;271447.6;30
2025-08-01;7;Helena Martins Dias;396;QUEIJO;283342.74;42
2025-08-01;7;Helena Martins Dias;540;IOG;149556.01;44
2025-08-01;7;Helena Martins Dias;449;BRINQUEDOS;168349.94;12
2025-08-01;7;Helena Martins Dias;406;NUMBERONE;238322.73;22
2025-08-01;7;Helena Martins Dias;467;BARRAS;121527.72;13
2025-08-01;7;Helena Martins Dias;457;PAÇOCA;266449.57;31
2025-08-01;7;Helena Martins Dias;456;BALA;118304.15;33
2025-08-01;7;Helena Martins Dias;450;PANINIS;159237.85;35
